trade_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
20190304,-1.299222189,-1.497659383,-0.778286961,-1.912650237,0.390792543,-0.979627171,0.036898755,1.576227
20190305,-0.890957558,-0.605856633,-0.171216357,-1.151517187,0.460132857,-0.806578911,0.046285397,1.165225848
20190306,-1.019246956,-0.605622984,-0.4170705,-1.271929812,0.517637846,-1.024941952,0.113144891,1.297985186
20190307,-1.467349313,-0.320833069,-0.450427154,-1.220062363,0.438981943,-0.919901836,0.124278956,1.333041851
20190308,-2.502613369,-0.425842319,-0.56175387,-1.352065757,0.19265328,-0.866627164,0.297265759,1.372071303
20190311,-1.593974108,-0.401110085,-0.26848158,-1.321454018,0.242857563,-0.822780291,0.151124573,1.401165
20190312,-1.63126009,-0.592435323,-0.547299165,-1.531768446,0.170521269,-0.985972608,0.239004384,1.425695534
20190313,-1.430495311,-0.42772797,-0.381361384,-1.353439953,0.082916931,-0.863169248,0.271325856,1.092957371
20190314,-1.261287981,-0.17565429,-0.22542162,-1.088824717,0.070228425,-0.860141094,0.421093301,0.922535653
20190315,-1.283687716,-0.827471572,-0.827182382,-1.650837507,-0.150704015,-1.098945011,0.458907167,1.011035959
20190318,-0.723109727,-1.121282833,-1.552312777,-2.061682056,0.037927862,-1.953809935,0.695143406,1.239797102
20190319,-0.773245897,-0.314375554,-1.428736232,-1.6721717,-0.030624587,-1.52776484,0.469503557,1.065988438
20190320,-0.949738755,-0.55965771,-1.75425582,-1.927743715,-0.089804553,-1.815257023,0.62429138,1.199390766
20190321,-0.727492788,-1.438670822,-1.26821081,-1.508101614,-0.933476983,-0.63395107,0.57917982,-0.39247062
20190322,-0.991902681,-1.722497173,-1.647034557,-1.795208598,-1.192422463,-0.59806074,0.546548596,-0.393778762
20190325,-1.984028167,0.493781149,-2.207544033,-1.845944278,-0.662941451,-1.111548869,0.340380014,0.878696045
20190326,-1.562167522,1.052094607,-2.936777209,-1.565704616,-1.736540007,1.880295532,-1.940656375,-0.492545809
20190327,-1.259890797,2.138288242,-2.543901579,-1.633109526,-0.865985126,0.431808311,-1.1706833,0.187938758
20190328,-0.296096526,-0.405720349,-0.009867863,-0.453479662,-0.075718349,-0.166874469,0.016146982,0.05574479
20190329,-0.297967945,-1.226894909,-0.678758797,-1.086174391,-0.007021634,-0.817228026,0.137825749,0.374407291
20190401,-0.287754624,-2.309060696,-0.418675324,-1.188829188,-0.114726435,-0.351623794,-0.22944638,0.248691293
20190402,-0.245125226,-1.87951579,0.58540636,-0.605638436,0.235855454,0.131178369,-0.591284862,0.34988418
20190403,-0.00341205,-1.860519922,0.559049774,-0.586120283,0.267097904,0.001421026,-0.538875978,0.211122515
20190404,-0.255578464,-2.40200004,0.77272208,-0.670991958,0.571406447,0.093097303,-0.860168016,0.542921289
20190408,-0.960151044,-2.109882287,0.728825832,-0.454616383,0.830700822,0.072062884,-0.952406654,0.899993627
20190409,-0.688777974,-1.851142063,0.969935241,-0.157980912,0.71907365,0.172158019,-0.850978983,0.523161427
20190410,-0.502564823,-1.762840521,0.914861879,-0.063213709,0.747735496,0.030979282,-0.736462869,0.426500258
20190411,-1.441935399,-1.926266424,0.584321101,-0.320682812,0.358459181,0.33179859,-0.770576246,0.334823473
20190412,-1.361368123,-1.777352671,0.80728789,-0.145018999,0.176573675,0.419018515,-0.560118928,-0.042082521
20190415,-1.844527901,-2.133100812,-0.286291968,-0.653305989,-0.147637674,0.238237512,-0.529239389,0.105554953
20190416,-0.746650088,-2.936069264,-0.796247061,-1.091336489,0.128299567,-0.93314868,-0.082286436,0.352861388
20190417,-1.59584595,-2.360481369,-1.406891502,-0.688464322,0.330279327,-1.119443449,-0.148361134,1.079905413
20190418,-1.610794425,-1.955854269,-1.118382414,-0.21862711,0.144205657,-0.873036205,-0.01292527,0.672540398
20190419,-1.929598627,-3.266368068,-2.577626101,-1.217016687,0.001786169,-1.672916344,0.18221812,1.467661233
20190422,-2.672027506,-3.00105901,-2.309070939,1.003298358,-0.638299417,-0.149811626,0.241797085,1.699142853
20190423,-2.367337455,-3.652575404,-3.286099872,3.674973505,-1.583468407,0.35467933,1.206964833,2.79781691
20190424,-3.070759636,-1.899900563,-0.89912957,-1.600032146,0.085026251,-1.239034661,0.064979345,-0.239116121
20190425,-5.217980279,-1.373834624,-0.746492649,-1.598480779,0.015630332,-1.112416192,0.298417633,0.691652367
20190426,-5.667024429,-1.215295445,-0.726881738,-1.475602061,-0.044283908,-1.14964243,0.449731393,0.571402628
20190429,-5.200716229,-1.354628267,-1.050006299,-1.683377395,-0.266101179,-1.286147461,0.603038982,0.307871659
20190430,-4.822327225,-0.733851806,-0.534582409,-1.197362179,-0.211136409,-1.165547762,0.785076633,-0.143200401
20190506,-6.571291976,0.214513506,-1.291222441,-0.890720366,-0.000993918,-1.625343982,0.936663448,0.450793697
20190507,-5.542043853,1.595196648,-0.203190718,0.379280193,0.235620934,-0.851457005,0.853306203,-0.264982506
20190508,-6.143104769,1.554607568,-0.297753636,0.432313497,0.347690724,-1.203940104,1.110193176,-0.05313231
20190509,-6.388877723,2.678762412,0.121033923,1.202314018,0.801489286,-1.150613499,1.117397773,0.139579012
20190510,-5.816199462,1.594181598,-0.61187883,0.247225803,0.302512194,-1.455649888,1.203885815,7.98E-05
20190513,-6.068496419,2.785577211,-0.821499673,0.778140576,0.460771401,-1.028726054,0.763846907,0.080603783
20190514,-5.958813298,3.058132753,-0.589323068,1.167677081,0.51544387,-0.887645289,0.856144641,-0.075583728
20190515,-5.205384072,2.744412596,-0.541962176,1.116618829,0.294083405,-0.908430129,1.088806838,-0.427314977
20190516,-4.99374277,2.882474175,-0.544348972,1.159139028,0.275357232,-0.816953069,1.023254115,-0.518947499
20190517,-5.426914687,3.586689089,-0.495354783,1.492251838,0.579735737,-0.933133887,0.999101788,-0.260803526
20190520,-5.642897876,4.004077702,-0.636734752,1.887579485,0.72131175,-1.363179706,1.437480577,0.02351364
20190521,-5.08648011,2.773278585,-0.273236576,1.984102432,-0.173321708,-0.215011325,1.335018504,-1.755811195
20190522,-5.356568506,3.952172959,-0.365623932,1.811059367,0.556162151,-1.195194023,1.529387804,-0.801651104
20190612,-0.262934869,-0.128897151,0.529571926,0.022506595,0.113970486,0.333253035,-0.221518879,0.166445042
20190613,-0.358441197,-0.194328516,0.448245055,-0.068651023,0.066855991,0.290750292,-0.195749324,0.154587796
20190614,-0.353721312,-0.145949269,0.474355171,-0.02271701,0.069884486,0.287757697,-0.174516618,0.121931462
20190617,-0.36198472,-0.140666824,0.401809666,-0.058344888,0.029093898,0.256988764,-0.140742866,0.072080958
20190618,-0.351133347,-0.134209446,0.395712415,-0.059938688,0.007900956,0.245681066,-0.117298329,0.031359443
20190619,-0.384497176,-0.323072058,0.177050774,-0.265501946,-0.045224703,0.15582077,-0.125364421,0.09391101
20190620,-0.874103981,-1.178824245,-0.052975271,-0.876197105,0.001330625,-0.245255368,-0.018331753,0.47586703
20190621,-1.780689177,-1.129981205,0.059870097,-0.887428326,0.202471227,-0.325910256,-0.099778608,0.655623989
20190624,-1.863942319,-0.839431043,-0.008531562,-0.795955854,0.110006357,-0.395837029,0.008025921,0.406531731
20190625,-2.791337034,-1.433949055,-0.72444011,-1.498773966,-0.105261476,-0.738935259,0.117455942,0.63549352
20190626,-2.497946497,-0.802918484,-0.190136534,-0.940165934,-0.071863247,-0.571334915,0.231405607,0.170946676
20190627,-3.23147112,-2.174831491,-1.42948204,-2.242530025,-0.307935867,-1.360369784,0.437164807,0.704065553
20190628,-3.104164036,-1.575771826,-1.031971199,-1.832023431,-0.289367514,-1.220470192,0.471411918,0.344652253
20190701,-4.026181678,-3.478300234,-3.125535366,-3.756722127,-0.751088449,-2.044216923,0.554105426,0.986162672
20190702,-3.725087596,-1.819412461,-0.843824464,-1.929347425,-0.120957007,-1.124464085,0.217112526,0.63395232
20190703,-4.246938384,-2.03877879,-1.095978688,-2.1517417,-0.278936152,-1.226684376,0.311789482,0.663660529
20190704,-4.593841843,-2.151404218,-1.285084057,-2.301359592,-0.386612749,-1.415897004,0.472448268,0.618292443
20190705,-4.354940429,-1.882884446,-1.139963273,-2.103719599,-0.354967049,-1.386937476,0.528087438,0.468334331
20190708,-5.542365541,-2.338314018,-2.22060064,-2.704131637,-0.717886761,-1.557504742,0.424942022,0.809241735
20190709,-4.984969572,-1.449945294,-1.186157005,-1.685052369,-0.563274559,-1.279343709,0.746958895,0.180696587
20190710,-4.776871968,-1.06440655,-0.940601479,-1.36021819,-0.516929598,-1.143269476,0.778743981,0.000454565
20190711,-5.074596093,-1.740997916,-1.456228811,-2.020142634,-0.708828991,-1.502208579,0.887664073,0.058100208
20190712,-4.72338862,-1.485297147,-1.307672631,-1.834224129,-0.701947568,-1.424879099,0.919572829,-0.134107676
20190715,-4.901473419,-1.426592936,-1.7345308,-1.968980758,-0.740451586,-1.746040645,1.083661432,-0.026280749
20190716,-4.659379334,-0.563598584,-1.295636651,-1.311422077,-0.653940509,-1.318642697,0.9675294,-0.359251691
20190717,-4.723953841,-0.523608721,-1.37661306,-1.248817382,-0.669373784,-1.38028385,1.034122035,-0.322257921
20190718,-4.59319181,-0.243727257,-1.280294659,-0.998766294,-0.615897323,-1.259066991,1.020252257,-0.368054271
20190719,-4.486296686,-1.9383326,-1.62613342,-1.410251291,-1.373928999,-0.945680869,1.14862654,-1.100031143
20190722,-4.586152154,0.621675524,-2.6953185,-1.610789438,-0.772791246,-0.735194259,-0.207379966,0.126809273
20190723,-3.705088854,0.00614651,-1.529631173,-0.431641652,-1.159283917,0.017746917,0.348087503,-1.178083773
20190724,-3.457214825,1.187836017,-1.41335626,-0.805777105,-0.403196722,-1.01441923,0.572141436,-0.451778297
20190725,-0.933927727,-0.001365608,0.429137068,0.228361387,0.178741027,0.236097672,-0.170233033,-0.013683916
20190726,-0.904347453,0.046585169,0.441788827,0.253620981,0.177110985,0.228521295,-0.15253103,-0.049013104
20190729,-0.906518133,0.097134405,0.411253368,0.281005279,0.169133325,0.194052646,-0.107823961,-0.089125413
20190730,-0.891692432,0.09656575,0.382955652,0.266733901,0.152225019,0.187826511,-0.102569598,-0.108522006
20190731,-0.953901144,0.12351059,0.379076043,0.297271052,0.165897225,0.17320966,-0.080795205,-0.099982099
20190801,-1.001316362,0.155225427,0.363899938,0.329563768,0.166346657,0.194865851,-0.092057822,-0.104802692
20190802,-1.071656129,0.227518904,0.39903814,0.400992705,0.213477075,0.162609885,-0.054404642,-0.079690621
20190805,-1.170887448,0.351557682,0.373702439,0.474786035,0.248065454,0.139641512,-0.041633911,-0.064814618
20190806,-0.685103374,0.313528405,0.401260281,0.387343543,0.27763738,0.013846416,-0.012993745,-0.087059869
20190807,-0.03844684,0.381175685,0.38896574,0.361739028,0.250028095,0.039547125,-0.096322874,-0.184180222
20190808,0.195837556,0.290858738,0.288611748,0.35922899,0.313706789,-0.136642503,-0.066173729,-0.245142491
20190809,0.143083132,0.365989856,0.259009788,0.374380321,0.255307696,-0.090267658,-0.043935751,-0.292592578
20190812,0.453766523,0.407610868,0.07803405,0.414737048,0.355235237,-0.395791204,0.043153256,-0.402235168
20190813,0.294215334,0.558708252,0.065410783,0.427553044,0.254807456,-0.267654736,0.051841874,-0.436899547
20190814,0.357315682,0.570865687,-0.003453024,0.419598802,0.241676133,-0.294483807,0.051080105,-0.501796503
20190815,0.417474383,0.580220247,-0.043104033,0.420613927,0.27628746,-0.415035669,0.120789321,-0.512589892
20190816,0.488991676,0.625245733,-0.139662866,0.430033202,0.280617692,-0.434398933,0.080526239,-0.548081875
20190819,0.810570808,0.785555633,-0.420152719,0.43532211,0.462710713,-0.867087577,0.139663853,-0.512562369
20190820,0.7924611,0.883147972,-0.46956254,0.42507357,0.43586476,-0.851398936,0.137789397,-0.546722457
20190821,0.793360257,0.978091711,-0.503312639,0.44191826,0.427547731,-0.87980822,0.167785773,-0.568987168
20190822,0.816916199,1.031265607,-0.585642973,0.44617845,0.416918793,-0.894094387,0.153513587,-0.596567806
20190823,1.033349253,1.097767482,-0.729858084,0.41956453,0.58175848,-1.206871442,0.176943477,-0.499877448
20190826,0.628867286,1.931024313,-0.906237295,0.341414635,0.753758389,-1.566147876,0.345861643,-0.013026461
20190827,0.606745317,2.842562671,-1.211098949,0.165601808,1.320248631,-2.316563719,0.345127853,0.827281977
20190828,0.705253455,1.729827635,-0.937200748,0.414031015,0.530383876,-1.327144086,0.348885126,-0.393355465
20190903,-0.59076657,-0.162071092,0.82994853,0.268941124,0.26688242,0.43894192,-0.29987643,0.182743128
20190904,-0.538565725,-0.185815473,0.778698804,0.229746214,0.245742991,0.419011544,-0.296145669,0.164027556
20190905,-0.535950376,-0.261431394,0.674879324,0.11537529,0.227803184,0.33750812,-0.275447231,0.1852585
20190906,-1.092265023,-0.406100006,1.378484614,0.408097726,0.521751985,0.648317823,-0.523243577,0.366869886
20190909,-1.241672595,-0.352305204,1.094982623,0.277752013,0.454048742,0.587900367,-0.5602624,0.346066383
20190910,-1.276144612,-0.291637754,1.140761911,0.349726356,0.438402459,0.580484187,-0.495366167,0.271582411
20190911,-1.366206754,-0.252829486,1.08797158,0.344916314,0.41513981,0.57584126,-0.48699803,0.241507978
20190912,-1.231660409,-0.338854997,1.046850359,0.258455039,0.365270011,0.477339836,-0.391964678,0.170519818
20190916,-1.359857765,-0.229613991,0.851376828,0.242314304,0.283600974,0.465516541,-0.374925894,0.058031166
20190917,-1.569795581,-0.156309308,0.835488505,0.319380498,0.293457514,0.504656468,-0.376631769,0.058366533
20190918,-1.46603587,-0.151622561,0.874540923,0.3542907,0.266671436,0.478572278,-0.302338142,-0.027050312
20190919,-1.453102243,-0.128732381,0.861649791,0.358484254,0.257570099,0.426571783,-0.243618842,-0.063127211
20190920,-1.432174117,-0.098929303,0.816048638,0.357516306,0.219159421,0.450843867,-0.25403856,-0.121498602
20190923,-1.55891053,0.035342778,0.755323864,0.446924889,0.231003497,0.383409766,-0.166071991,-0.162325416
20190924,-1.52777342,0.061804489,0.730225173,0.457103695,0.205744392,0.385110046,-0.151891232,-0.216729542
20190925,-1.564846778,0.096488305,0.720052024,0.488519316,0.210568486,0.34813363,-0.104507446,-0.23461129
20190926,-1.626509581,0.069185454,0.59496012,0.41927964,0.172346993,0.328106854,-0.11422558,-0.234265138
20190927,-1.584741189,0.139257495,0.639759786,0.483150045,0.177292191,0.303648855,-0.05716782,-0.29511571
20190930,-1.744572788,0.314216968,0.520483667,0.556186719,0.194568738,0.257360491,-0.033586451,-0.292017411
20191008,-0.945318893,0.028555637,0.605165892,0.384595766,0.317290528,0.311398535,-0.377117979,-0.254221521
20191009,-0.893165684,-0.00849937,0.743368375,0.472647361,0.323993825,0.183659347,-0.147697726,-0.349544962
20191010,-0.78362772,0.001864399,0.686414813,0.470255893,0.315656099,0.13125743,-0.123730758,-0.403316196
20191011,-0.53284879,-0.11643728,0.525666325,0.360688174,0.291695644,0.004483668,-0.120005672,-0.47212041
20191014,-0.492112451,0.307566809,-0.424444743,-0.000208074,0.021335029,0.641784023,-1.100314692,-0.504625112
20191015,-1.066766317,-0.517144452,1.025142026,0.857135502,0.19760634,0.665034393,-0.394366875,-1.002300565
20191016,-1.171748934,-0.321730349,0.904824188,0.910035001,0.184382879,0.740004994,-0.467860341,-0.989686073
20191017,-1.060124812,-0.303390705,0.982455362,0.953094824,0.206150874,0.5763909,-0.268880346,-1.07338864
20191018,-1.471385579,0.091395099,0.911607051,1.055318127,0.281868025,0.56050327,-0.253208953,-0.891578523
20191021,-1.512502013,0.645912628,0.502154483,0.961016207,0.404848779,0.270503427,-0.290132042,-0.666839936
20191022,-1.526677974,1.095789188,0.515592508,0.954566953,0.703419541,-0.268855359,-0.008950624,-0.309223886
20191023,-1.587859211,0.720840249,0.62369012,1.112748379,0.375254312,0.158516659,0.00984089,-0.847077261
20191024,-0.086618999,-0.712283905,0.774699517,0.503903408,0.152008148,0.675909072,-0.52091039,-0.488519354
20191025,-0.053110894,-0.70431734,0.768612656,0.518679658,0.153328484,0.63447371,-0.484248763,-0.529070211
20191028,0.010041731,-0.631437585,0.658878908,0.529967653,0.115490503,0.593189194,-0.451783548,-0.620558526
20191029,-0.032781103,-0.57696292,0.647194068,0.557722736,0.092785244,0.608662834,-0.432134166,-0.649069816
20191030,-0.108927208,-0.528966997,0.635262278,0.577687286,0.061558281,0.629490663,-0.397771844,-0.669413322
20191031,-0.087675705,-0.518210281,0.614521601,0.586488934,0.05198424,0.601341308,-0.366467248,-0.701365429
20191101,0.119009677,-0.584976408,0.535261478,0.541141335,0.076232237,0.486930722,-0.364243739,-0.746201314
20191104,0.181969565,-0.507791463,0.386082616,0.538190216,0.035737918,0.459419204,-0.369125078,-0.830395074
20191105,0.250455056,-0.516879573,0.338194513,0.5264894,0.038779155,0.403849196,-0.353491885,-0.866134709
20191106,0.227867676,-0.467747344,0.321482002,0.552735904,0.018780986,0.415521645,-0.337483166,-0.89472239
20191107,0.230964368,-0.44659447,0.290050782,0.5580145,0.008410347,0.399457977,-0.320066554,-0.923765848
20191108,0.157054265,-0.394809141,0.29725182,0.586657628,-0.021900133,0.415175241,-0.27438877,-0.948886408
20191111,-0.027330301,-0.265446842,0.273149852,0.644786232,-0.086649781,0.442806172,-0.16717574,-1.02532602
20191112,-0.004971541,-0.243526661,0.25127171,0.659471754,-0.09786282,0.423571996,-0.140477021,-1.05710783
20191113,-0.009155095,-0.213361121,0.223598383,0.675226116,-0.114485093,0.417920805,-0.118945592,-1.085717324
20191114,-0.016375664,-0.171503439,0.159199361,0.676399845,-0.133665374,0.437855073,-0.140716022,-1.111847694
20191115,-0.046025819,-0.163286504,0.186508239,0.712952376,-0.144921763,0.396059732,-0.051636182,-1.144341317
20191118,0.055140079,-0.121190905,0.041733594,0.731034277,-0.183858191,0.332436496,-0.015881666,-1.231069833
20191119,0.125825418,-0.081193366,-0.06902649,0.720293889,-0.201503093,0.352501244,-0.08373168,-1.255968086
20191120,-0.003308901,-0.059122922,-0.026536896,0.791770911,-0.242325358,0.351436729,0.038936728,-1.262309281
20191121,-0.068972467,-0.025101342,-0.043024243,0.851081403,-0.276964579,0.369760018,0.091316131,-1.273386558
20191122,-0.188917138,0.01858903,-0.08640025,0.942497871,-0.340832576,0.428139294,0.145129775,-1.253528461
20191125,-0.012832433,-0.032641926,-0.359425491,1.132898538,-0.494593784,0.384944611,0.249576416,-1.199435866
20191126,0.014168448,-0.243248285,-0.607755032,1.57931706,-0.650294797,0.42216187,0.453210459,-0.926060892
20191127,-0.231255058,1.057311178,-0.356429456,0.542302968,0.21587252,-0.416748538,0.162913853,-0.68913797
20191202,0.181542999,-0.404302687,0.610624279,-0.172264303,0.071582042,0.417228689,-0.335058754,0.170033744
20191203,0.186935462,-0.412160338,0.582227392,-0.184163491,0.066975215,0.388520426,-0.318914283,0.155688265
20191204,0.166069352,-0.396980268,0.557210271,-0.186628362,0.05141885,0.388349958,-0.312030729,0.143531032
20191205,0.192795895,-0.420162234,0.519942794,-0.208482129,0.052826012,0.353168371,-0.305442172,0.124937555
20191206,0.224731785,-0.417667097,0.496993528,-0.204581952,0.046843492,0.33867662,-0.300590854,0.099787195
20191209,-0.39619066,-0.257464311,1.133969551,0.124183851,0.374958105,0.545062247,-0.474790701,0.41727751
20191210,-0.38262747,-0.228632634,1.109599958,0.130225373,0.368000603,0.518848101,-0.449646164,0.391538139
20191211,-0.344012913,-0.2192127,1.035075594,0.099073694,0.341491207,0.504967088,-0.455302232,0.367688397
20191212,-0.403017702,-0.090065001,0.87775329,0.079598296,0.302504603,0.608787858,-0.591624785,0.370879975
20191213,-0.144902117,-0.259039442,0.877277857,0.006976601,0.387773479,0.286795859,-0.400183576,0.355353241
20191216,-0.891351283,-0.03305198,1.333896636,0.414686501,0.626164679,0.537875624,-0.550443517,0.416753697
20191217,-0.789220223,-0.186040101,1.154294732,0.225185777,0.623689521,0.333873891,-0.490385454,0.430527603
20191218,-0.862092012,-0.067783302,1.063144757,0.233980917,0.598787746,0.346675577,-0.518059409,0.40303757
20191219,-0.896487955,0.027341444,1.078709271,0.298172561,0.597552367,0.291047656,-0.437460377,0.355837865
20191220,-0.966212097,0.078054429,0.974764662,0.277408366,0.551822886,0.312327521,-0.445560315,0.328518617
20191223,-1.13539809,0.302467245,0.765363179,0.319954572,0.458855006,0.406545128,-0.478280537,0.254201451
20191224,-1.054406797,0.29922146,0.849829734,0.37629116,0.474242356,0.258990083,-0.290991159,0.171328757
20191225,-1.147929399,0.259690601,0.825649065,0.362977476,0.457562411,0.165436123,-0.171892687,0.14821841
20191226,-1.052863976,0.240611743,0.681838126,0.261314426,0.451871628,0.073175239,-0.1713972,0.149795869
20191227,-1.066290792,0.189607899,0.55713505,0.1712822,0.447765525,-0.040279828,-0.123561384,0.164652279
20191230,-0.84060854,0.244756431,0.365396812,0.098856761,0.441951868,-0.314790066,0.029002579,0.063536144
20191231,-1.300780445,-0.309817458,1.001108036,0.968101125,-0.026953693,0.889747814,-0.208509131,-1.269124173
20200102,-1.325300731,-0.49220877,0.511210315,0.651175848,-0.177037732,0.719131862,-0.214651206,-1.302009272
20200103,-1.295082501,-0.155244286,0.657758622,0.89482516,-0.172032414,0.86378514,-0.211183855,-1.449745593
20200106,-1.412969918,0.01064342,0.617836581,1.007778491,-0.198846027,0.677660768,0.072617809,-1.566877888
20200107,-1.315167599,0.04088017,0.490986462,0.971084229,-0.238071342,0.675374352,0.041694579,-1.644692016
20200108,-1.511895224,0.299574971,0.502715449,1.111410298,-0.242743492,0.751821248,0.04165216,-1.656897105
20200109,-1.309852048,0.294717778,0.375373992,1.050797612,-0.294380666,0.72693725,0.02362153,-1.756288091
20200110,-1.258839803,0.332772742,0.355979588,1.082782108,-0.33393715,0.704421049,0.084436698,-1.844753965
20200113,-1.102142097,0.43064839,0.138010535,1.052824431,-0.382301214,0.511928678,0.228868338,-1.980662212
20200114,-1.165605054,0.621899697,-0.189722448,1.014130067,-0.474342054,0.725112805,-0.043264016,-1.989880569
20200115,-1.378934412,0.803870952,-0.094029677,1.213011253,-0.434964934,0.645788575,0.146077428,-1.966711812
20200116,-1.448310933,0.823094471,-0.071347354,1.231553438,-0.464470069,0.573722144,0.280494774,-2.011139182
20200117,-1.360992721,0.873422145,-0.019882918,1.338613617,-0.400816071,0.358951946,0.502805837,-1.986071592
20200120,-1.25463587,1.217886433,-0.404909328,1.434312843,-0.331856367,0.03213737,0.697603223,-1.781825701
20200121,-1.690444124,1.862730229,-0.678757434,1.881441183,-0.151393125,-0.28734405,0.908372779,-0.864304696
20200122,-1.932190159,3.172843208,-0.538801225,1.056183254,0.711276817,-1.289659018,0.848843968,-0.424540067
20200203,-0.453047465,-0.344143042,-0.350519519,-0.587930087,-0.139374735,-0.160735904,0.056813523,0.271542241
20200204,0.339062846,-1.132286821,-0.0303492,-0.915342054,0.036942158,-0.152488092,-0.192804013,0.569171243
20200205,0.545634264,-0.92473398,0.082599152,-0.741803634,0.021344527,-0.012073189,-0.261461807,0.390728322
20200206,0.770250446,-0.923682658,0.052710816,-0.672870376,0.116513034,-0.117766885,-0.272000344,0.338647756
20200207,0.928085285,-0.608806477,0.181972068,-0.465996389,0.156903781,-0.059910834,-0.316143398,0.237603557
20200210,0.909656993,-0.534684623,0.096505659,-0.454784705,0.077576498,-0.056724169,-0.251965489,0.130338158
20200211,1.102603145,-0.551352031,0.072804034,-0.386869227,0.121862774,-0.098642709,-0.279050563,0.03884782
20200212,1.209990998,-0.4584569,0.093774079,-0.302028425,0.122096927,-0.076550235,-0.30690214,-0.047347157
20200213,1.167815216,-0.388039767,0.083421679,-0.292751758,0.083529842,-0.041303004,-0.282019905,-0.057444041
20200214,1.252803233,-0.403107577,0.040086442,-0.275321816,0.116178462,-0.115349986,-0.274163833,-0.098936952
20200217,1.476468899,-0.322881035,-0.150759066,-0.226440144,0.242281812,-0.333702606,-0.317816663,-0.135996702
20200218,1.417681131,-0.221774413,-0.111668732,-0.196057536,0.150013572,-0.211792001,-0.299671519,-0.19939624
20200219,1.434220199,-0.165019817,-0.120343885,-0.166761376,0.150391795,-0.241048641,-0.269828735,-0.217549305
20200220,1.614423997,-0.193820205,-0.282332298,-0.17329187,0.330803304,-0.496813635,-0.31415249,-0.158377235
20200221,1.615689442,-0.090778982,-0.280149494,-0.130453682,0.296974322,-0.464090852,-0.307086807,-0.189254134
20200224,1.466059568,0.153482403,-0.334397022,-0.152174261,0.237538179,-0.477665833,-0.197845149,-0.159580256
20200225,1.371441381,0.28944165,-0.304745975,-0.164027932,0.244215519,-0.53193154,-0.112487579,-0.108042738
20200226,1.404509776,0.092103022,-0.286386098,-0.129125877,0.081171375,-0.346202144,-0.095134247,-0.342769267
20200227,0.869958853,-0.161642957,-0.008076154,-0.083895083,0.181953763,-0.127387919,-0.261105176,-0.031225731
20200228,0.698192226,-0.042277763,0.036099242,-0.1221259,0.126145352,-0.073331659,-0.188567444,0.004605874
20200302,1.618476279,-0.50313872,0.353166565,-0.206477496,0.54441865,-0.219942416,-0.593058492,0.33536017
20200303,1.66729827,-0.482473385,0.291318675,-0.194100403,0.54944053,-0.241051814,-0.614697728,0.300325373
20200304,1.787315047,-0.501359722,0.221521105,-0.167527878,0.59369898,-0.326146767,-0.634297746,0.257102571
20200305,1.705052872,-1.430164792,0.897970488,0.31765812,0.628360953,0.305316205,-0.988869446,-0.117759223
20200306,0.52223321,-0.848581346,1.519268367,0.723874247,1.124371368,0.458798868,-1.162496785,0.678869699
20200309,-0.274332262,-0.33190634,1.464167056,1.016715587,0.96244392,0.638602417,-0.901722053,0.786310458
20200310,0.198163033,-0.524415312,1.343794887,0.921542107,1.027857191,0.317694569,-0.836886957,0.630042508
20200311,-0.12772267,-0.263444419,1.245943445,1.009373651,0.915481457,0.531974141,-0.86428266,0.67597833
20200312,-0.234539866,-1.305103892,1.590964206,1.419295228,0.170901838,1.481249572,-0.715941461,-0.463517513
20200313,-0.605616117,-1.210790978,1.590206103,1.562000223,0.200165875,1.372170485,-0.51039776,-0.429495725
20200316,-1.59529253,-0.773287671,1.352960635,2.172549328,-0.077262794,1.770163281,-0.302664576,-0.164328702
20200317,-1.24923284,-0.98958141,1.378315181,1.910843694,0.137754208,1.434691749,-0.283935275,0.249095721
20200318,-2.130824864,-0.794998051,0.941566809,2.243673893,-0.345712956,2.097102621,-0.356396349,0.520724267
20200319,-2.570321194,-1.597614932,0.673816244,1.900029465,-0.390657467,1.446393029,0.162880156,1.309280434
20200320,-0.405657438,-2.080836518,-0.384281833,1.800835304,-0.276946285,0.640283072,0.249667283,1.918178982
20200323,-1.180052106,-2.441290104,-2.102825675,5.275438238,-1.523663287,1.364284872,1.511310861,3.910026677
20200324,-0.322414052,-4.795647982,-5.29339443,8.538972636,-3.003378819,1.763989331,2.458236123,6.655733529
20200325,0.502056114,-0.589063278,0.158840512,0.270498599,0.621866587,-0.298856452,-0.087340799,0.408319899
20200326,-0.513783161,-0.216086463,0.993323823,0.577176276,0.823567931,0.051923304,-0.309609955,0.437199218
20200327,-0.274967465,-0.116610562,0.84957982,0.606819629,0.831858439,-0.015382911,-0.344145725,0.324708551
20200330,-0.386756598,0.115226583,0.64039739,0.637103541,0.678029399,-0.172454624,-0.063794983,0.100508427
20200331,-0.432953634,0.250581616,0.569478324,0.737853361,0.469563545,0.110109836,-0.108863317,-0.100897089
20200401,-0.514309682,0.216622527,0.556943913,0.766624122,0.373851751,0.040540601,0.087418433,-0.195987631
20200402,1.396136808,-0.356680424,0.263440346,0.707315991,0.975078629,-0.573069604,-0.325682913,0.922815565
20200403,1.281541898,0.007274,0.237524382,0.874811192,0.936441294,-0.516388612,-0.256797092,0.954862941
